City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Cidreira,BR,2022-06-28 17:41:33,-30.1811,-50.2056,66.9,76,100,2.44
294,Villa Bruzual,VE,2022-06-28 17:41:33,9.3328,-69.1208,83.46,74,51,2.24
295,Itupiranga,BR,2022-06-28 17:41:34,-5.1347,-49.3267,93.52,41,5,4.59
296,Carros,FR,2022-06-28 17:41:34,43.7894,7.184,65.77,81,75,19.57
297,Pajusti,EE,2022-06-28 17:41:34,59.2807,26.4119,65.61,91,67,1.23
298,Launceston,AU,2022-06-28 17:41:35,-41.45,147.1667,49.8,89,75,11.5
299,Hasaki,JP,2022-06-28 17:41:35,35.7333,140.8333,75.6,87,99,11.7
300,Beyneu,KZ,2022-06-28 17:41:36,45.3167,55.2,86.05,16,2,15.35
301,Outjo,NA,2022-06-28 17:41:37,-20.1167,16.15,59.38,41,46,14.79
302,Pangnirtung,CA,2022-06-28 17:41:37,66.1451,-65.7125,41.0,93,100,8.05
303,Eisiskes,LT,2022-06-28 17:41:37,54.1667,25.0,69.01,83,77,6.71
304,Nchelenge,ZM,2022-06-28 17:41:38,-9.3451,28.734,67.64,49,6,7.58
305,Vardo,NO,2022-06-28 17:41:38,70.3705,31.1107,71.58,49,0,12.66
306,Marystown,CA,2022-06-28 17:38:51,47.1666,-55.1483,67.48,74,99,18.14
307,Mayumba,GA,2022-06-28 17:41:39,-3.432,10.6554,71.98,88,21,7.0
308,Lima,PE,2022-06-28 17:41:40,-12.0432,-77.0282,64.9,76,100,11.5
309,Sambava,MG,2022-06-28 17:41:40,-14.2667,50.1667,70.84,74,59,20.6
310,Ornskoldsvik,SE,2022-06-28 17:41:41,63.2909,18.7153,76.15,60,50,8.05
311,Centralia,US,2022-06-28 17:41:41,46.7162,-122.9543,63.05,77,100,12.66
312,Oksfjord,NO,2022-06-28 17:41:42,70.2396,22.3479,84.27,43,32,5.3
313,Hailey,US,2022-06-28 17:41:42,43.5196,-114.3153,81.81,34,40,6.91
314,Coquimbo,CL,2022-06-28 17:41:43,-29.9533,-71.3436,62.33,59,0,11.5
315,Vila Franca Do Campo,PT,2022-06-28 17:37:49,37.7167,-25.4333,68.41,80,22,6.02
316,Ahipara,NZ,2022-06-28 17:41:44,-35.1667,173.1667,56.88,92,100,12.86
317,Los Llanos De Aridane,ES,2022-06-28 17:41:44,28.6585,-17.9182,67.75,72,40,17.27
318,Chongoyape,PE,2022-06-28 17:41:45,-6.6406,-79.3892,78.46,53,29,5.97
319,Kailua,US,2022-06-28 17:40:00,21.4022,-157.7394,78.15,75,75,11.5
320,Chara,RU,2022-06-28 17:41:45,56.9064,118.2631,65.3,66,41,2.64
321,Walvis Bay,NA,2022-06-28 17:37:01,-22.9575,14.5053,79.75,22,0,5.75
322,Ukhta,RU,2022-06-28 17:41:46,63.5671,53.6835,52.63,55,27,11.83
323,Barreirinhas,BR,2022-06-28 17:41:47,-2.7469,-42.8264,86.85,60,17,6.64
324,Aklavik,CA,2022-06-28 17:41:47,68.2191,-135.0107,62.6,77,75,2.3
325,Padang,ID,2022-06-28 17:41:48,-0.9492,100.3543,75.6,87,90,3.6
326,Mogadishu,SO,2022-06-28 17:40:50,2.0371,45.3438,77.67,77,100,19.33
327,Klaksvik,FO,2022-06-28 17:41:49,62.2266,-6.589,54.52,97,100,22.7
328,Murgab,TM,2022-06-28 17:41:50,37.4966,61.9714,93.07,22,0,9.22
329,Leningradskiy,RU,2022-06-28 17:41:50,69.3833,178.4167,47.16,83,100,8.23
330,Gimli,CA,2022-06-28 17:41:51,50.6336,-96.9907,60.82,51,5,8.05
331,Ostrovnoy,RU,2022-06-28 17:41:51,68.0531,39.5131,56.3,62,11,5.97
332,Sakakah,SA,2022-06-28 17:41:52,29.9697,40.2064,99.97,13,0,11.32
333,Koumac,NC,2022-06-28 17:41:52,-20.5667,164.2833,72.1,83,99,13.65
334,Saint Pete Beach,US,2022-06-28 17:41:53,27.7253,-82.7412,94.28,60,0,5.01
335,Erzin,TR,2022-06-28 17:41:53,36.9559,36.2,73.67,75,0,3.76
336,Phalombe,MW,2022-06-28 17:41:54,-15.8064,35.6507,57.56,94,48,4.88
337,Namatanai,PG,2022-06-28 17:41:54,-3.6667,152.4333,78.1,81,36,3.74
338,Nanortalik,GL,2022-06-28 17:41:55,60.1432,-45.2371,47.88,62,96,16.06
339,Liverpool,GB,2022-06-28 17:38:20,53.4106,-2.9779,61.43,82,40,16.11
340,Ferme-Neuve,CA,2022-06-28 17:41:55,46.7001,-75.4493,72.45,33,1,8.43
341,Asau,RO,2022-06-28 17:41:56,46.4333,26.4,83.32,58,39,5.41
342,Puerto Ayora,EC,2022-06-28 17:41:56,-0.7393,-90.3518,75.16,88,74,8.01
343,Togur,RU,2022-06-28 17:41:57,58.3631,82.8265,54.99,77,67,8.61
344,Moyale,KE,2022-06-28 17:41:57,3.5167,39.0584,68.59,52,76,7.9
345,Antofagasta,CL,2022-06-28 17:41:58,-23.65,-70.4,61.88,62,1,11.3
346,Dunedin,NZ,2022-06-28 17:40:12,-45.8742,170.5036,40.8,70,92,3.0
347,Balkhash,KZ,2022-06-28 17:41:59,46.844,74.9804,75.83,44,19,10.07
348,Dwarka,IN,2022-06-28 17:41:59,22.2394,68.9678,84.61,79,62,16.42
349,Havelock,US,2022-06-28 17:37:07,34.8791,-76.9013,87.06,56,89,4.0
350,Bud,US,2022-06-28 17:42:00,39.447,-86.1758,79.93,34,100,1.68
351,Hwange,ZW,2022-06-28 17:42:00,-18.3693,26.5019,65.1,42,84,8.21
352,Atambua,ID,2022-06-28 17:42:01,-9.1061,124.8925,71.8,83,86,6.67
353,Cape Canaveral,US,2022-06-28 17:42:01,28.4058,-80.6048,92.05,67,20,11.5
354,Bahir Dar,ET,2022-06-28 17:42:02,11.5936,37.3908,59.5,89,96,1.1
355,Parrita,CR,2022-06-28 17:42:03,9.5201,-84.3225,81.9,75,34,6.22
356,Novikovo,RU,2022-06-28 17:42:03,51.1537,37.8879,68.94,89,31,7.34
357,Leh,IN,2022-06-28 17:42:03,34.1667,77.5833,67.68,26,2,7.05
358,Road Town,VG,2022-06-28 17:42:04,18.4167,-64.6167,87.89,73,29,20.42
359,Vyartsilya,RU,2022-06-28 17:42:04,62.1764,30.693,64.69,53,24,6.17
360,Karasuk,RU,2022-06-28 17:42:05,53.7377,78.0403,57.29,65,66,7.07
361,Murray Bridge,AU,2022-06-28 17:42:05,-35.1167,139.2667,52.12,55,18,7.83
362,Yerbogachen,RU,2022-06-28 17:42:06,61.2767,108.0108,57.94,86,100,3.62
363,Rio Grande,BR,2022-06-28 17:42:06,-32.035,-52.0986,55.51,97,100,14.41
364,Sao Felix Do Xingu,BR,2022-06-28 17:42:07,-6.6447,-51.995,92.7,29,5,4.32
365,Costinesti,RO,2022-06-28 17:42:07,43.95,28.6333,73.44,69,87,1.99
366,Termoli,IT,2022-06-28 17:42:08,41.9888,14.9895,88.77,54,67,11.56
367,Kedrovyy,RU,2022-06-28 17:42:08,56.1667,91.8167,50.41,93,7,4.34
368,Camabatela,AO,2022-06-28 17:42:08,-8.1881,15.375,67.1,36,36,4.36
369,Bambous Virieux,MU,2022-06-28 17:42:09,-20.3428,57.7575,70.05,56,40,11.5
370,Portland,US,2022-06-28 17:38:03,45.5234,-122.6762,67.6,65,100,11.99
371,Lapithos,CY,2022-06-28 17:42:11,35.3375,33.1792,82.69,72,5,13.78
372,Torbay,CA,2022-06-28 17:42:12,47.6666,-52.7314,77.77,61,75,29.93
373,Batemans Bay,AU,2022-06-28 17:42:12,-35.7167,150.1833,46.09,69,16,5.06
374,Nago,JP,2022-06-28 17:42:13,26.5881,127.9761,81.45,85,30,14.0
375,Bushenyi,UG,2022-06-28 17:42:13,-0.5853,30.2114,62.82,66,78,4.16
376,San Policarpo,PH,2022-06-28 17:42:14,12.1791,125.5072,78.51,85,99,6.15
377,Havoysund,NO,2022-06-28 17:42:14,70.9963,24.6622,62.83,75,11,9.35
378,Chapais,CA,2022-06-28 17:42:15,49.7834,-74.8492,65.98,33,11,12.44
379,Comodoro Rivadavia,AR,2022-06-28 17:42:15,-45.8667,-67.5,58.86,41,0,23.02
380,Sayyan,YE,2022-06-28 17:42:16,15.1718,44.3244,69.58,38,81,1.32
381,Tezu,IN,2022-06-28 17:42:16,27.9167,96.1667,74.28,100,100,1.63
382,Santiago Del Estero,AR,2022-06-28 17:42:17,-27.7951,-64.2615,65.71,40,0,13.44
383,Nanakuli,US,2022-06-28 17:42:17,21.3906,-158.1547,78.12,71,75,6.91
384,Upata,VE,2022-06-28 17:42:17,8.0086,-62.3989,74.19,98,100,1.95
385,Teguldet,RU,2022-06-28 17:42:18,57.3064,88.1667,53.87,87,79,5.46
386,Powell River,CA,2022-06-28 17:37:28,49.8496,-124.5361,68.27,59,40,11.5
387,Poronaysk,RU,2022-06-28 17:42:19,49.2167,143.1167,49.14,95,100,3.87
388,Farafangana,MG,2022-06-28 17:42:19,-22.8167,47.8333,66.85,64,74,10.33
389,Dudinka,RU,2022-06-28 17:42:20,69.4058,86.1778,56.62,39,76,23.15
390,Derzhavinsk,KZ,2022-06-28 17:42:20,51.1,66.3167,59.81,85,69,12.41
391,Kalikino,RU,2022-06-28 17:42:20,52.9493,39.8269,62.96,77,0,5.99
392,Ukiah,US,2022-06-28 17:40:10,39.1502,-123.2078,87.44,34,0,5.75
393,Magadan,RU,2022-06-28 17:42:21,59.5667,150.8,45.88,95,95,2.82
394,Taubate,BR,2022-06-28 17:42:21,-23.0264,-45.5553,75.18,46,0,4.61
395,Praia,CV,2022-06-28 17:40:10,14.9215,-23.5087,81.14,61,20,21.85
396,Antalaha,MG,2022-06-28 17:42:22,-14.9003,50.2788,68.59,83,74,16.15
397,Palamedu,IN,2022-06-28 17:42:22,10.1167,78.1167,83.05,54,82,4.27
398,Bilibino,RU,2022-06-28 17:42:23,68.0546,166.4372,55.96,88,100,2.28
399,Fort Nelson,CA,2022-06-28 17:42:23,58.8053,-122.7002,63.99,63,40,2.3
400,Indiaroba,BR,2022-06-28 17:42:24,-11.5192,-37.5117,77.56,68,67,9.75
401,Buala,SB,2022-06-28 17:42:24,-8.145,159.5921,78.73,85,97,6.67
402,China,MX,2022-06-28 17:42:25,25.7,-99.2333,92.73,39,1,8.99
403,Najran,SA,2022-06-28 17:42:26,17.4924,44.1277,93.85,15,97,3.15
404,Mindelo,CV,2022-06-28 17:42:26,16.8901,-24.9804,78.35,57,75,29.93
405,Anadyr,RU,2022-06-28 17:38:36,64.75,177.4833,52.3,76,0,13.42
406,Bereda,ES,2022-06-28 17:42:27,43.2686,-7.5406,75.42,64,44,6.73
407,Guaratinga,BR,2022-06-28 17:42:28,-16.5667,-39.5667,76.05,43,76,7.2
408,Guerrero Negro,MX,2022-06-28 17:42:28,27.9769,-114.0611,83.88,52,14,8.9
409,Sabang,ID,2022-06-28 17:42:29,5.8933,95.3214,83.14,74,55,22.26
410,Vao,NC,2022-06-28 17:42:30,-22.6667,167.4833,70.56,74,88,18.28
411,Itarema,BR,2022-06-28 17:42:30,-2.9248,-39.9167,82.8,64,29,15.28
412,Golden,US,2022-06-28 17:42:31,39.7555,-105.2211,91.26,23,1,5.99
413,Taybad,IR,2022-06-28 17:42:31,34.74,60.7756,93.58,10,0,16.22
414,Mabopane,ZA,2022-06-28 17:42:31,-25.4977,28.1007,58.66,48,2,4.36
415,Gorodishche,RU,2022-06-28 17:42:33,48.8045,44.4744,77.88,53,40,4.47
416,Itaituba,BR,2022-06-28 17:42:33,-4.2761,-55.9836,91.56,52,40,0.0
417,Nguruka,TZ,2022-06-28 17:42:34,-5.1092,31.0419,67.46,44,43,4.09
418,Marevo,RU,2022-06-28 17:42:34,57.3146,32.0804,71.71,68,46,6.4
419,Les Cayes,HT,2022-06-28 17:42:35,18.2,-73.75,88.07,55,98,11.74
420,Tura,IN,2022-06-28 17:42:35,25.5198,90.2201,73.2,96,100,3.31
421,Catamarca,AR,2022-06-28 17:42:36,-28.4696,-65.7852,67.59,25,0,1.99
422,Chany,RU,2022-06-28 17:42:36,55.3121,76.7647,52.48,78,78,9.08
423,Luanda,AO,2022-06-28 17:39:12,-8.8368,13.2343,73.4,78,20,10.36
424,Marsabit,KE,2022-06-28 17:42:37,2.3284,37.9899,69.44,43,12,21.45
425,Capao Bonito,BR,2022-06-28 17:42:37,-24.0058,-48.3494,74.66,47,39,7.87
426,Kirkwall,GB,2022-06-28 17:42:38,58.9848,-2.9587,57.25,82,20,20.71
427,Camana,PE,2022-06-28 17:42:38,-16.6228,-72.7111,66.42,73,59,11.68
428,Puerto Escondido,MX,2022-06-28 17:42:39,15.85,-97.0667,86.83,58,40,5.75
429,Taormina,IT,2022-06-28 17:42:40,37.8536,15.2885,94.41,39,30,4.41
430,Beba,CU,2022-06-28 17:42:40,22.4437,-79.7253,86.27,60,30,6.96
431,Breytovo,RU,2022-06-28 17:42:40,58.2993,37.8617,58.55,67,0,7.23
432,Sao Francisco De Assis,BR,2022-06-28 17:42:41,-29.5503,-55.1311,58.05,97,100,9.04
433,Galbshtadt,RU,2022-06-28 17:42:42,53.2264,78.9845,59.52,57,94,8.57
434,Santa Vitoria Do Palmar,BR,2022-06-28 17:42:42,-33.5189,-53.3681,50.65,90,100,6.69
435,Yatou,CN,2022-06-28 17:42:42,37.15,122.3833,71.38,97,87,3.36
436,Am Timan,TD,2022-06-28 17:42:43,11.0297,20.2827,82.92,59,97,2.37
437,Wilson,US,2022-06-28 17:40:08,36.1501,-86.2833,85.78,43,35,7.31
438,Teya,RU,2022-06-28 17:42:43,60.3778,92.6267,54.64,81,60,10.83
439,Guaraniacu,BR,2022-06-28 17:42:44,-25.1008,-52.8781,69.28,62,8,6.26
440,Uaua,BR,2022-06-28 17:42:44,-9.8414,-39.4817,80.37,43,76,12.44
441,Bauchi,NG,2022-06-28 17:42:45,10.5,10.0,80.55,55,100,5.06
442,Sorong,ID,2022-06-28 17:42:45,-0.8833,131.25,78.85,83,68,5.21
443,Lakes Entrance,AU,2022-06-28 17:42:45,-37.8811,147.981,42.58,71,4,5.06
444,Borogontsy,RU,2022-06-28 17:42:46,62.6683,131.1683,51.6,69,76,6.96
445,Mackay,AU,2022-06-28 17:42:46,-21.15,149.2,64.69,75,100,20.29
446,Strelice,CZ,2022-06-28 17:42:47,49.1522,16.504,80.92,69,20,12.66
447,Christchurch,NZ,2022-06-28 17:42:47,-43.5333,172.6333,39.9,92,100,2.3
448,Belyy Yar,RU,2022-06-28 17:42:48,53.6039,91.3903,60.85,65,0,4.47
449,Kapoeta,SS,2022-06-28 17:42:48,4.7717,33.5903,82.49,35,65,11.65
450,Vathi,GR,2022-06-28 17:42:49,38.4,23.6,87.75,31,20,9.22
451,Litovko,RU,2022-06-28 17:42:49,49.2361,135.1742,61.9,95,19,2.01
452,Herat,AF,2022-06-28 17:42:50,34.5,62.0,92.28,10,0,33.4
453,Paldiski,EE,2022-06-28 17:42:50,59.3567,24.0531,80.6,65,68,9.22
454,Inirida,CO,2022-06-28 17:42:50,3.8653,-67.9239,83.37,74,61,0.83
455,Savonlinna,FI,2022-06-28 17:42:51,61.8699,28.88,71.65,46,0,9.22
456,Maldonado,UY,2022-06-28 17:39:26,-34.6667,-54.9167,52.99,73,100,6.53
457,Medicine Hat,CA,2022-06-28 17:42:51,50.0501,-110.6683,73.22,52,20,10.36
458,Mulege,MX,2022-06-28 17:42:52,26.8833,-111.9833,92.53,43,24,8.93
459,Bila Tserkva,UA,2022-06-28 17:42:52,49.8094,30.1121,70.79,86,60,7.36
460,Kismayo,SO,2022-06-28 17:42:53,-0.3582,42.5454,76.91,79,65,17.58
461,Capao Da Canoa,BR,2022-06-28 17:42:54,-29.7456,-50.0097,65.61,77,99,5.06
462,Zharkent,KZ,2022-06-28 17:42:55,44.1628,80.0,76.93,39,58,4.72
463,College,US,2022-06-28 17:42:55,64.8569,-147.8028,67.21,69,100,3.44
464,Basco,PH,2022-06-28 17:42:55,20.4487,121.9702,83.14,78,96,22.24
465,Clyde River,CA,2022-06-28 17:42:56,70.4692,-68.5914,37.63,93,100,9.22
466,Mayna,RU,2022-06-28 17:42:56,54.1135,47.6231,50.97,74,23,5.73
467,Jhunjhunun,IN,2022-06-28 17:42:57,28.1307,75.4014,102.9,28,59,6.02
468,Boali,CF,2022-06-28 17:42:57,4.8005,18.1275,69.84,93,94,1.61
469,Kamiiso,JP,2022-06-28 17:42:58,41.8167,140.65,68.9,97,100,13.78
470,Ocos,GT,2022-06-28 17:42:58,14.5094,-92.1933,84.38,75,8,6.02
471,Kolo,PL,2022-06-28 17:42:59,52.2002,18.6387,72.01,69,78,8.52
472,Pitimbu,BR,2022-06-28 17:42:59,-7.4706,-34.8086,84.79,78,14,15.64
473,Honiara,SB,2022-06-28 17:42:59,-9.4333,159.95,75.24,87,97,5.23
474,Emerald,AU,2022-06-28 17:38:35,-23.5333,148.1667,48.34,72,100,7.76
475,Puerto Lopez,CO,2022-06-28 17:43:00,4.0845,-72.956,86.68,62,28,1.41
476,Acajutla,SV,2022-06-28 17:43:01,13.5928,-89.8275,82.8,74,9,5.39
477,Labuhan,ID,2022-06-28 17:43:01,-6.8844,112.2051,75.0,76,58,11.9
478,Pimentel,PE,2022-06-28 17:43:01,-6.8367,-79.9342,70.09,64,100,3.44
479,Barcelos,PT,2022-06-28 17:43:02,41.5388,-8.6151,76.91,63,12,11.01
480,Hohhot,CN,2022-06-28 17:43:02,40.8106,111.6522,61.09,88,20,4.47
481,San Pedro De Macoris,DO,2022-06-28 17:43:03,18.4616,-69.2972,90.21,48,42,14.85
482,Lagoa,PT,2022-06-28 17:43:03,39.05,-27.9833,66.07,93,100,12.46
483,Yumen,CN,2022-06-28 17:43:04,40.2833,97.2,80.74,20,69,6.76
484,Takab,IR,2022-06-28 17:43:04,36.4009,47.1133,65.28,22,0,4.7
485,Warrensburg,US,2022-06-28 17:42:52,38.7628,-93.7361,82.8,35,0,10.36
486,Avera,US,2022-06-28 17:43:05,33.194,-82.5271,82.45,41,100,5.35
487,Tazovskiy,RU,2022-06-28 17:43:05,67.4667,78.7,50.74,53,79,26.6
488,Hami,CN,2022-06-28 17:43:06,42.8,93.45,87.17,20,45,9.86
489,Bonthe,SL,2022-06-28 17:43:06,7.5264,-12.505,74.16,95,100,10.27
490,Alofi,NU,2022-06-28 17:43:07,-19.0595,-169.9187,71.49,100,2,3.44
491,Burnie,AU,2022-06-28 17:43:07,-41.0667,145.9167,49.91,88,100,5.23
492,Barzas,RU,2022-06-28 17:43:08,55.7167,86.3167,50.2,97,91,4.65
493,Cromwell,US,2022-06-28 17:38:50,41.5951,-72.6454,79.16,52,0,3.44
494,Ternate,ID,2022-06-28 17:43:08,0.8,127.4,79.92,80,98,3.06
495,Ca Mau,VN,2022-06-28 17:43:09,9.1769,105.15,80.11,84,100,4.68
496,Tessalit,ML,2022-06-28 17:43:09,20.1986,1.0114,99.91,17,67,2.75
497,Talnakh,RU,2022-06-28 17:43:10,69.4865,88.3972,56.21,40,70,2.8
498,Skelleftea,SE,2022-06-28 17:43:10,64.7507,20.9528,75.56,69,0,6.91
499,Dzhebariki-Khaya,RU,2022-06-28 17:43:10,62.2167,135.8,58.41,98,37,2.89
500,Porto Novo,BJ,2022-06-28 17:43:11,6.4965,2.6036,84.02,82,66,7.16
501,Mehamn,NO,2022-06-28 17:43:11,71.0357,27.8492,73.31,60,10,2.3
502,Aqtobe,KZ,2022-06-28 17:43:12,50.2797,57.2072,62.69,45,0,15.66
503,Roald,NO,2022-06-28 17:43:12,62.5833,6.1333,65.32,94,75,12.66
504,Lorengau,PG,2022-06-28 17:43:13,-2.0226,147.2712,80.69,75,74,6.42
505,Alice Springs,AU,2022-06-28 17:43:13,-23.7,133.8833,51.35,58,99,0.0
506,Ust-Kulom,RU,2022-06-28 17:43:14,61.6864,53.6902,49.55,65,49,6.98
507,Kralendijk,BQ,2022-06-28 17:43:14,12.15,-68.2667,87.78,70,75,18.41
508,Boissevain,CA,2022-06-28 17:43:16,49.2306,-100.0559,61.65,60,59,4.94
509,Shitanjing,CN,2022-06-28 17:43:16,39.2342,106.3439,65.64,58,38,3.29
510,Weimar,DE,2022-06-28 17:43:17,50.9833,11.3167,76.96,38,30,9.17
511,Valparaiso,CL,2022-06-28 17:38:27,-33.0393,-71.6273,66.43,48,0,10.36
512,Mae Sot,TH,2022-06-28 17:43:18,16.7167,98.5667,77.41,99,100,1.97
513,Cabedelo,BR,2022-06-28 17:43:18,-6.9811,-34.8339,84.87,80,18,16.69
514,Nyimba,ZM,2022-06-28 17:43:19,-14.5566,30.8149,62.29,62,82,8.1
515,Gamba,GA,2022-06-28 17:43:19,-2.65,10.0,71.58,88,42,8.25
516,Ashland,US,2022-06-28 17:38:47,40.8167,-82.2665,75.27,45,42,2.17
517,Dordrecht,NL,2022-06-28 17:43:20,51.81,4.6736,76.98,54,30,5.01
518,Lata,PT,2022-06-28 17:43:21,40.1629,-8.3327,71.08,44,0,11.07
519,Pirojpur,BD,2022-06-28 17:43:21,22.5667,89.9833,81.3,86,100,6.85
520,Husavik,IS,2022-06-28 17:43:22,66.0449,-17.3389,54.82,71,100,13.09
521,Mollendo,PE,2022-06-28 17:43:22,-17.0231,-72.0147,65.71,72,60,11.41
522,Sorland,NO,2022-06-28 17:43:22,67.667,12.6934,64.26,78,69,13.6
523,Catalao,BR,2022-06-28 17:40:39,-18.1658,-47.9464,79.83,30,4,6.89
524,Raudeberg,NO,2022-06-28 17:43:23,61.9875,5.1352,61.95,80,44,2.39
525,Rawson,AR,2022-06-28 17:43:24,-43.3002,-65.1023,57.02,48,100,20.89
526,Akyab,MM,2022-06-28 17:43:24,20.15,92.9,81.28,84,72,6.64
527,Scottsbluff,US,2022-06-28 17:43:25,41.8666,-103.6672,90.79,29,0,4.61
528,Kamenka,RU,2022-06-28 17:43:25,51.3223,42.7678,63.63,68,0,13.35
529,Morondava,MG,2022-06-28 17:43:26,-20.2833,44.2833,71.94,45,0,18.45
530,Nelson Bay,AU,2022-06-28 17:43:26,-32.7167,152.15,52.0,98,67,7.0
531,Antibes,FR,2022-06-28 17:40:03,43.5624,7.1278,69.28,78,75,32.21
532,Del Rio,US,2022-06-28 17:43:27,29.3627,-100.8968,89.71,43,0,6.91
533,Salinopolis,BR,2022-06-28 17:43:27,-0.6136,-47.3561,81.81,82,40,10.09
534,Cairns,AU,2022-06-28 17:43:28,-16.9167,145.7667,69.75,80,75,17.27
535,Merrill,US,2022-06-28 17:43:29,45.1805,-89.6835,76.62,59,40,21.85
536,Port Augusta,AU,2022-06-28 17:43:29,-32.5,137.7667,48.94,41,96,5.35
537,Port Shepstone,ZA,2022-06-28 17:43:29,-30.7414,30.455,61.47,68,0,7.81
538,Tsabong,BW,2022-06-28 17:43:30,-26.0217,22.401,57.04,46,4,8.61
539,Bonfim,BR,2022-06-28 17:43:30,3.0833,-59.95,82.54,69,89,7.14
540,Muscat,OM,2022-06-28 17:43:31,23.6139,58.5922,93.22,67,5,3.27
541,Petropavlovsk-Kamchatskiy,RU,2022-06-28 17:43:31,53.0452,158.6483,43.39,100,20,6.71
542,Chilca,PE,2022-06-28 17:43:31,-12.5211,-76.7372,65.44,77,67,12.73
543,Pisco,PE,2022-06-28 17:43:32,-13.7,-76.2167,65.01,72,20,11.5
544,Amahai,ID,2022-06-28 17:43:32,-3.3333,128.9167,77.5,88,80,3.51
545,Fairbanks,US,2022-06-28 17:43:33,64.8378,-147.7164,67.23,69,75,3.44
546,Kijang,KR,2022-06-28 17:43:33,35.2442,129.2139,78.53,95,100,17.36
547,Kuytun,RU,2022-06-28 17:43:34,54.3419,101.5036,60.21,95,100,6.17
548,Kyabe,TD,2022-06-28 17:43:34,9.4515,18.9449,81.9,61,69,5.53
549,Lashio,MM,2022-06-28 17:40:04,22.9333,97.75,68.09,99,98,0.27
550,Sisimiut,GL,2022-06-28 17:43:35,66.9395,-53.6735,52.38,57,56,9.19
551,Port Macquarie,AU,2022-06-28 17:43:36,-31.4333,152.9167,51.89,93,100,0.0
552,Bandarbeyla,SO,2022-06-28 17:43:37,9.4942,50.8122,77.68,80,100,35.41
553,Amapa,BR,2022-06-28 17:43:37,1.0,-52.0,81.5,84,43,2.57
554,Lahaina,US,2022-06-28 17:43:38,20.8783,-156.6825,78.8,79,98,9.4
555,Meulaboh,ID,2022-06-28 17:43:38,4.1363,96.1285,76.32,88,82,3.85
556,Yacuiba,BO,2022-06-28 17:43:38,-22.038,-63.6797,63.37,67,75,5.75
557,Sinnamary,GF,2022-06-28 17:43:39,5.3833,-52.95,81.64,80,90,3.98
558,Butte,US,2022-06-28 17:43:39,39.6499,-121.5677,95.99,24,0,5.75
559,Eresos,GR,2022-06-28 17:43:40,39.1667,25.9333,77.9,64,9,13.22
560,Gidam,IN,2022-06-28 17:43:40,18.9833,81.4,76.24,93,100,2.59
561,Ayagoz,KZ,2022-06-28 17:43:41,47.9714,80.4392,64.29,35,0,8.86
562,Rangapara,IN,2022-06-28 17:43:41,26.8167,92.65,75.16,97,100,1.05
563,Makakilo City,US,2022-06-28 17:43:42,21.3469,-158.0858,76.69,72,75,11.5
564,Hit,IQ,2022-06-28 17:43:42,33.6416,42.8251,93.83,14,0,9.24
565,Poanas,MX,2022-06-28 17:43:43,25.7667,-103.6167,85.77,36,13,7.7
566,Marau,BR,2022-06-28 17:43:43,-28.4492,-52.2,71.55,85,24,10.45
567,Guiratinga,BR,2022-06-28 17:43:43,-16.3494,-53.7583,89.28,20,6,4.03
568,Lexington,US,2022-06-28 17:43:44,37.9887,-84.4777,81.28,32,0,4.61
569,Yilan,TW,2022-06-28 17:43:44,24.757,121.753,84.9,99,100,2.42
570,Marawi,PH,2022-06-28 17:43:45,7.9986,124.2928,69.57,90,99,3.62
571,Perama,GR,2022-06-28 17:43:45,37.9757,23.5828,85.89,38,0,6.91
572,Port Hedland,AU,2022-06-28 17:43:46,-20.3167,118.5667,59.05,58,0,8.05
573,Devils Lake,US,2022-06-28 17:43:03,48.1128,-98.8651,57.94,79,100,7.0
574,Laurel,US,2022-06-28 17:43:46,39.0993,-76.8483,81.63,43,0,6.91
575,Ustka,PL,2022-06-28 17:43:47,54.5805,16.8619,64.65,79,96,10.49
576,Sabha,LY,2022-06-28 17:43:47,27.0377,14.4283,97.88,10,2,10.65
577,Nhulunbuy,AU,2022-06-28 17:43:48,-12.2333,136.7667,75.81,94,75,13.8
578,Opuwo,NA,2022-06-28 17:43:49,-18.0607,13.84,62.04,35,0,9.35
579,Westport,US,2022-06-28 17:42:22,41.1415,-73.3579,77.99,56,75,14.97
580,Ambanja,MG,2022-06-28 17:43:49,-13.6833,48.45,68.92,72,10,3.24
581,Aosta,IT,2022-06-28 17:43:50,45.7667,7.4167,54.91,94,100,1.99
582,Pouembout,NC,2022-06-28 17:43:50,-21.1333,164.9,69.96,88,92,8.12
583,Aligudarz,IR,2022-06-28 17:43:51,33.4006,49.6949,70.74,12,0,2.75
584,Malmyzh,RU,2022-06-28 17:43:51,56.5205,50.6818,45.5,74,59,7.0
585,Zhangye,CN,2022-06-28 17:43:52,38.9342,100.4517,77.07,20,43,8.05
586,Moerai,PF,2022-06-28 17:43:52,-22.4333,-151.3333,74.84,78,70,24.43
587,Auki,SB,2022-06-28 17:43:53,-8.7676,160.7034,76.08,88,99,4.27
588,Leshukonskoye,RU,2022-06-28 17:43:53,64.8989,45.7622,50.07,53,6,8.12
589,Pendra,IN,2022-06-28 17:43:54,22.7667,81.95,83.44,63,100,5.19
590,Novyy Urengoy,RU,2022-06-28 17:43:54,66.0833,76.6333,55.02,46,100,27.47
591,West Bay,KY,2022-06-28 17:43:55,19.3667,-81.4167,89.67,72,20,6.91
